id,transaction time,current bank amount,last bank amount,time taken (seconds),most recent bank amount,account type,marital_status,age,occupation,credit card type,account source verification,transaction source method,account destination verification,fradulent
acus7421,2016-04-01T18:18:23,22334,1026895,3490,447459,current,married,45,accounting,master,True,True,False,0
acus7422,2014-05-22T11:41:45,4415,528627,873,283732,current,married,56,accounting,master,True,False,False,0
acus7423,2014-01-20T10:35:29,94039,348912,4287,20807,current,married,73,clergy,master,True,False,False,0
acus7424,2015-03-19T23:06:19,86992,1076172,1576,203265,saving,married,61,banking,master,True,False,True,1
acus7425,2016-05-09T11:39:42,79003,1430224,4370,250311,current,single,77,musician,verve,True,False,False,0
acus7426,2014-06-15T07:44:05,15629,1410419,199,486376,current,married,32,accounting,master,True,False,True,0
acus7427,2015-04-01T21:53:11,7007,1067086,4808,272721,saving,married,58,lecturer,master,True,False,False,1
acus7428,2015-08-09T17:11:24,321,436224,1322,314783,current,married,59,clergy,verve,True,True,False,0
acus7429,2016-09-28T22:23:46,79591,1162497,2534,18162,current,married,63,clergy,verve,False,False,True,0
acus7430,2015-11-25T16:58:04,88748,633750,2258,499002,current,single,72,accounting,master,True,True,True,0
acus7431,2014-01-12T00:17:46,36992,1083838,4740,111048,current,married,63,doctor,master,True,False,False,0
acus7432,2014-11-23T10:58:13,31082,1011061,4677,405224,current,married,68,accounting,verve,True,False,False,0
acus7433,2015-05-18T23:29:04,87431,162639,1405,255010,current,married,62,lawyer,master,True,True,False,0
acus7434,2014-07-02T16:03:56,15464,529789,1669,155895,current,unknown,62,lecturer,master,False,False,False,1
acus7435,2015-02-05T09:38:39,97706,227893,2657,359503,current,married,72,musician,master,True,True,True,0
acus7436,2015-08-08T07:03:17,87894,1022154,4226,193820,current,single,76,accounting,master,False,True,False,0
acus7437,2015-04-25T21:49:28,94708,1132215,4726,13588,current,unknown,65,lecturer,verve,True,False,True,0
acus7438,2015-07-19T22:36:11,63663,1367857,2361,82300,current,unknown,30,doctor,master,True,True,True,0
acus7439,2015-08-22T11:14:33,88274,298892,1602,360781,saving,married,55,doctor,master,False,True,False,0
acus7440,2014-06-13T22:01:13,69517,1129753,1385,469497,current,married,31,accounting,master,False,True,False,0
acus7441,2016-05-01T14:57:10,62056,28638,1851,309631,current,married,31,lecturer,master,True,True,False,1
acus7442,2015-02-09T22:37:20,91052,517675,2327,102660,current,single,77,clergy,verve,True,False,False,0
acus7443,2015-09-20T17:46:01,23642,1231945,2149,6836,current,single,54,lawyer,verve,False,False,False,0
acus7444,2016-04-03T10:30:30,63680,837302,2412,56826,saving,unknown,54,lecturer,master,False,True,False,0
acus7445,2016-11-17T23:44:34,6854,751457,4658,259209,current,single,55,accounting,master,True,False,False,1
acus7446,2014-04-27T19:05:44,99100,274387,4350,39830,current,married,77,lecturer,master,True,False,True,0
acus7447,2016-07-28T18:32:03,30149,1421130,2503,229601,current,married,64,accounting,master,True,True,False,0
acus7448,2017-07-04T02:37:39,57753,112035,1807,201109,current,single,70,accounting,verve,True,True,True,0
acus7449,2015-02-21T21:26:27,14623,1232776,3452,68091,current,married,50,accounting,master,True,False,False,0
acus7450,2015-03-08T11:21:32,3133,1150870,904,233478,current,single,46,lecturer,master,True,True,False,0
acus7451,2014-10-16T13:00:51,31904,1118189,2986,104058,current,married,59,accounting,verve,True,False,True,0
acus7452,2014-06-28T17:52:57,83029,428407,22,403395,saving,married,77,lecturer,master,True,False,False,1
acus7453,2016-03-25T20:36:57,85602,31447,2803,259370,current,single,47,lecturer,master,True,False,True,1
acus7454,2015-05-10T21:30:04,16452,1195240,3265,153241,saving,married,48,lecturer,master,True,True,False,0
acus7455,2016-06-06T20:17:23,3015,514962,2848,371874,current,married,53,clergy,verve,True,True,False,1
acus7456,2014-08-02T14:17:54,50394,1105150,3335,113706,current,unknown,71,farmer,master,False,True,False,0
acus7457,2015-02-10T08:26:02,8934,532970,370,394763,current,married,33,clergy,master,True,True,False,1
acus7458,2015-05-22T01:51:06,23577,186451,1923,216412,saving,married,33,clergy,master,True,False,False,0
acus7459,2017-08-17T15:29:29,72367,236130,3342,308071,current,married,79,accounting,master,True,False,True,0
acus7460,2016-05-02T09:23:51,24114,242056,4100,390087,current,single,43,banking,master,True,False,False,1
acus7461,2015-06-11T04:59:59,89539,674236,1482,179806,saving,single,63,accounting,verve,True,True,False,0
acus7462,2015-07-19T17:38:07,99046,789011,2871,299639,current,unknown,44,banking,verve,True,False,False,1
acus7463,2015-04-17T16:24:42,58683,830277,1634,303103,current,married,42,accounting,verve,True,False,False,1
acus7464,2016-11-20T15:37:21,3865,445189,147,113385,saving,married,66,accounting,verve,True,False,False,1
acus7465,2016-08-09T05:33:40,88531,521693,2547,199365,current,unknown,71,lecturer,master,True,True,True,0
acus7466,2016-07-08T09:31:48,37953,153991,610,352270,saving,married,66,banking,verve,True,True,False,0
acus7467,2015-01-25T08:13:31,42360,702305,2832,414124,current,single,50,doctor,verve,True,False,True,1
acus7468,2014-09-04T16:03:26,17246,241102,1063,272301,current,married,58,lecturer,master,True,True,True,0
acus7469,2016-12-01T18:01:53,51547,1491530,2124,230528,current,married,69,farmer,master,True,True,False,0
acus7470,2015-06-11T07:27:19,34783,1444122,4389,156029,current,unknown,32,farmer,master,True,True,False,0
acus7471,2017-02-10T12:42:26,33994,532360,2386,131906,current,single,47,clergy,master,True,True,False,0
acus7472,2015-06-04T04:38:05,55240,1179814,3167,29158,current,single,45,lawyer,master,False,True,False,0
acus7473,2014-03-06T00:16:21,33260,1065643,6,213854,current,married,47,clergy,master,True,True,False,0
acus7474,2014-08-19T17:59:04,16547,206249,3427,14859,current,married,43,clergy,master,True,True,False,0
acus7475,2015-06-17T14:35:55,81769,1241590,3748,339154,current,single,63,farmer,master,True,False,False,1
acus7476,2014-06-27T10:35:32,29370,113114,2735,403754,current,married,73,doctor,master,True,True,True,0
acus7477,2015-07-22T13:52:52,54543,807634,2210,30957,saving,single,71,lawyer,master,False,False,False,0
acus7478,2014-09-19T02:57:08,94172,380483,3416,71963,current,married,36,banking,master,True,False,False,0
acus7479,2015-02-13T16:45:40,8035,1244187,4221,315382,current,single,31,clergy,master,True,False,False,0
acus7480,2014-03-19T02:44:08,43826,564563,1875,195253,current,married,40,clergy,master,False,True,False,0
acus7481,2016-05-28T10:14:36,14381,1229559,3584,349958,current,married,33,banking,master,False,True,False,0
acus7482,2015-01-11T15:44:40,68881,998270,621,44164,saving,single,50,banking,verve,True,False,False,0
acus7483,2015-05-05T05:10:41,17317,235976,3508,142173,current,married,66,accounting,master,False,False,True,0
acus7484,2015-01-14T04:36:13,68803,218708,458,359601,current,married,51,lecturer,master,True,True,False,0
acus7485,2016-03-15T03:26:23,20850,959556,4417,76001,current,single,77,clergy,master,True,True,True,0
acus7486,2015-03-14T04:40:21,49974,643487,247,308861,current,married,56,clergy,verve,True,True,True,0
acus7487,2016-10-07T07:39:39,44398,1178239,2987,317812,current,single,45,lecturer,verve,True,False,False,0
acus7488,2017-06-15T18:54:17,40415,1049355,4579,393033,saving,married,78,farmer,master,True,False,False,0
acus7489,2015-09-05T06:28:53,8860,1296210,1658,27621,current,married,48,lecturer,master,True,True,False,0
acus7490,2015-02-03T09:28:44,50846,1461176,858,182690,current,married,39,accounting,master,False,True,False,1
acus7491,2015-06-06T10:51:08,55250,1301078,352,493529,current,single,49,clergy,verve,True,True,True,0
acus7492,2015-04-09T20:28:28,94156,1372650,2115,175595,current,married,66,accounting,master,True,False,False,0
acus7493,2015-06-08T13:30:19,35165,526989,2521,87535,current,married,57,doctor,master,False,False,False,1
acus7494,2015-03-10T22:18:35,81113,1255634,1501,145755,current,single,31,accounting,master,True,True,False,1
acus7495,2016-06-08T02:18:03,73757,489569,1359,112186,current,married,61,clergy,verve,True,True,True,0
acus7496,2016-04-24T11:53:37,6116,416116,1433,48098,current,married,62,banking,master,False,True,False,0
acus7497,2015-01-16T06:51:06,53699,71837,1052,406990,current,married,46,musician,master,False,False,True,0
acus7498,2015-12-02T01:55:54,96451,24597,3127,482959,saving,married,50,accounting,verve,False,True,True,0
acus7499,2014-05-25T13:22:20,85928,1169995,4002,339190,current,unknown,47,lecturer,verve,False,False,False,0
bcus0,2014-07-08T10:30:44,73589,432110,883,112134,current,single,36,lecturer,master,True,False,False,0
bcus1,2015-10-23T17:05:02,70056,882898,3185,310324,current,married,44,lecturer,master,True,True,False,0
bcus2,2016-09-15T07:10:21,55382,1159406,2676,24640,current,single,43,lawyer,master,False,False,True,0
bcus3,2015-05-04T20:50:31,25213,1422594,2444,476993,current,married,34,doctor,verve,True,False,False,1
bcus4,2014-08-15T09:52:39,13759,936947,4315,57391,current,unknown,55,clergy,verve,True,False,False,0
bcus5,2015-07-13T20:11:34,7452,253070,4807,41633,current,unknown,43,clergy,master,True,True,False,0
bcus6,2015-05-09T06:42:36,71495,1492443,3284,134604,current,unknown,50,lecturer,master,True,True,False,0
bcus7,2015-08-03T14:24:03,95579,327479,1588,86215,current,unknown,63,doctor,verve,True,True,True,0
bcus8,2015-03-11T14:10:18,35835,7023,826,252880,current,unknown,53,banking,master,False,True,False,0
bcus9,2016-09-20T19:09:31,73291,400811,561,146017,saving,unknown,47,farmer,verve,True,False,False,0
bcus10,2016-12-16T19:56:15,51046,609479,1168,26562,current,married,32,farmer,master,True,False,False,0
bcus11,2015-12-11T10:49:54,45973,220218,4183,145036,current,married,53,clergy,master,True,True,False,0
bcus12,2016-01-21T19:44:33,69922,716518,1725,165846,current,married,50,musician,master,True,True,True,0
bcus13,2016-05-25T03:42:17,6748,804043,4200,267350,saving,married,57,clergy,master,True,False,False,0
bcus14,2016-06-23T22:02:00,19018,1081616,4785,461947,current,single,37,clergy,verve,True,False,True,1
bcus15,2014-10-01T20:15:21,30209,690449,2832,379576,saving,married,36,accounting,master,False,True,False,1
bcus16,2015-10-03T20:23:43,57294,1191613,698,341130,current,unknown,35,clergy,master,True,False,False,0
bcus17,2015-06-26T15:02:23,90807,879835,2126,282665,current,married,70,musician,master,True,False,False,0
bcus18,2015-10-17T01:54:27,49726,816010,1826,62425,current,unknown,35,banking,master,False,False,False,0
bcus19,2015-08-19T08:25:19,44593,231456,2464,392280,current,married,73,clergy,verve,True,False,False,0
bcus20,2016-09-10T03:40:02,24196,868556,2879,43977,saving,single,67,clergy,master,False,True,False,0
bcus21,2016-03-11T12:21:27,24531,901808,1505,355137,saving,single,45,clergy,master,True,True,False,0
bcus22,2015-12-21T14:14:21,1786,1178768,4438,355577,current,single,62,doctor,master,True,True,False,0
bcus23,2016-02-01T07:19:46,98943,1237022,12,122785,current,married,50,farmer,master,False,True,False,0
bcus24,2014-01-17T09:14:41,53483,805194,3349,184936,current,unknown,67,clergy,verve,True,True,False,0
bcus25,2015-02-14T07:19:34,82684,1042354,2554,45285,current,married,72,clergy,master,True,True,False,0
bcus26,2016-12-25T04:33:38,79817,440227,3710,213783,current,married,41,banking,master,True,True,False,0
bcus27,2015-08-05T07:34:13,28360,874114,967,341253,current,single,57,clergy,master,True,True,True,0
bcus28,2016-11-16T06:48:07,50030,380626,997,31719,current,unknown,42,clergy,verve,True,True,False,0
bcus29,2015-11-26T09:10:30,43754,221205,199,146110,current,married,58,musician,master,False,False,False,1
bcus30,2016-12-16T17:25:30,51904,443128,454,397959,saving,single,61,doctor,verve,True,False,False,1
bcus31,2015-10-19T01:55:51,13764,1013680,957,297469,saving,unknown,78,accounting,master,True,True,False,0
bcus32,2016-12-07T09:50:55,66685,725077,3526,428066,current,married,56,doctor,master,False,False,True,0
bcus33,2016-07-10T17:33:12,72528,1400310,2957,311694,current,married,41,clergy,master,True,False,True,1
bcus34,2015-07-13T03:02:59,44718,227427,2426,495996,saving,single,55,accounting,master,False,False,False,0
bcus35,2014-02-25T01:51:54,89347,810325,2381,312216,current,unknown,58,doctor,master,True,False,False,0
bcus36,2015-07-07T03:24:16,37439,1472849,368,161984,current,married,78,banking,master,False,False,False,0
bcus37,2014-07-23T03:25:52,79732,1237922,1618,121762,current,married,56,doctor,verve,True,False,False,0
bcus38,2015-07-26T20:04:29,34911,1074794,3786,421430,current,married,56,clergy,master,True,True,False,0
bcus39,2016-07-12T08:40:27,4753,771044,3655,281853,current,married,64,lecturer,master,False,True,False,0
bcus40,2015-08-06T00:54:30,34941,338016,1745,278443,current,unknown,45,lawyer,verve,True,True,False,1
bcus41,2014-05-13T15:24:45,93944,384051,2853,49332,current,unknown,56,clergy,master,True,True,False,0
bcus42,2015-11-01T14:16:22,18356,1108475,2751,66892,current,single,77,doctor,master,True,False,False,1
bcus43,2016-02-15T01:24:55,23322,960192,1286,106686,current,married,58,banking,master,False,False,False,0
bcus44,2016-09-02T09:06:35,93333,489233,3438,40091,current,married,40,doctor,master,True,True,True,0
bcus45,2016-02-28T21:03:06,14763,1451716,959,208129,current,unknown,57,lawyer,master,True,True,False,0
bcus46,2015-11-13T15:27:18,81503,281366,1819,344211,saving,single,58,doctor,master,True,True,True,0
bcus47,2015-06-24T16:38:52,89650,712322,3916,106341,current,single,78,clergy,master,True,True,True,0
bcus48,2015-04-25T06:11:43,39139,339294,161,70489,current,unknown,35,accounting,master,True,False,False,0
bcus49,2016-01-11T04:54:59,74851,1487614,2620,397404,current,single,75,doctor,verve,True,False,False,0
bcus50,2016-11-17T06:38:03,81894,329179,4616,454383,current,married,75,clergy,master,False,True,False,0
bcus51,2016-08-01T05:06:10,55882,1299307,3570,304005,current,married,33,lecturer,master,True,False,False,0
bcus52,2015-10-12T03:40:35,98700,1077714,2597,30152,current,unknown,32,clergy,verve,False,True,True,0
bcus53,2017-03-15T01:52:05,73492,523993,4393,255168,current,unknown,33,clergy,master,True,False,True,0
bcus54,2016-03-12T20:48:22,13699,74663,2807,447864,saving,unknown,42,lawyer,master,True,True,True,0
bcus55,2015-04-05T02:24:57,46904,812656,2180,472804,saving,married,71,lecturer,master,True,False,False,0
bcus56,2015-10-17T01:36:55,26450,914624,4863,257458,current,unknown,52,clergy,master,True,False,False,0
bcus57,2014-01-10T20:57:09,93702,643959,4642,309577,saving,unknown,46,lecturer,master,True,True,True,0
bcus58,2015-10-09T15:45:20,74522,850660,2865,138126,saving,married,67,clergy,master,True,True,True,0
bcus59,2015-06-19T07:58:54,54854,586776,2680,472755,current,single,37,accounting,verve,True,False,False,0
bcus60,2016-04-09T22:07:37,33716,1321528,3666,9683,current,married,35,doctor,master,True,True,False,0
bcus61,2014-10-16T04:13:59,1625,288054,1071,56058,current,single,52,farmer,verve,True,False,False,0
bcus62,2016-11-07T23:40:48,19293,1474871,727,181599,current,single,73,clergy,verve,True,False,False,0
bcus63,2016-01-19T04:48:42,32134,1049786,2964,499926,current,married,69,doctor,master,False,True,False,0
bcus64,2016-06-17T17:28:39,55467,1382998,1514,64815,current,married,68,clergy,verve,True,False,False,1
bcus65,2017-04-19T22:08:12,90164,61774,2049,473456,current,single,63,lecturer,master,True,True,False,0
bcus66,2016-02-27T07:49:37,53051,617243,2012,329995,saving,single,33,clergy,verve,True,False,False,0
bcus67,2016-06-14T00:52:00,35049,1176253,1808,84357,current,single,33,clergy,master,True,False,True,0
bcus68,2017-12-08T10:43:49,15676,668100,4791,340908,current,unknown,56,clergy,verve,True,True,False,0
bcus69,2017-01-12T04:24:09,40956,466832,357,402565,current,unknown,70,banking,master,True,False,False,0
bcus70,2015-02-19T16:55:28,50052,551946,336,293582,current,unknown,50,lecturer,verve,True,True,False,1
bcus71,2016-02-14T21:38:08,18266,946391,3401,452172,current,unknown,71,lawyer,verve,True,True,True,0
